Project ID,Vintage,Offset Credit Serial Numbers,Quantity of Offset Credits,Status Effective,Project Name,Project Type,Protocol Version,Project Site Location,Project Site State,Project Site Country,Additional Certification/SDGs,ARB Eligible,Account Holder,Retirement Reason,Retirement Reason Details,Date Issued,Retirement Year,ACR Retirement Data,Updated 11-1-23,Total Credits Retired:,26711881
ACR758,2022,ACR-US-758-2022-1631-17068 to 18778,1711,2023-01-03,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 23.01.03,2022-08-17 21:49:21,2023,,,,
ACR758,2022,ACR-US-758-2022-1631-16966 to 17067,102,2022-12-29,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.12.29,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-16623 to 16965,343,2022-12-27,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.12.27,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-16464 to 16622,159,2022-12-23,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.12.23,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-16449 to 16463,15,2022-12-22,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.12.22,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-16235 to 16448,214,2022-12-21,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.12.21,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-16190 to 16234,45,2022-12-20,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.12.20,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-15980 to 16189,210,2022-12-19,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.12.19,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-15838 to 15979,142,2022-12-19,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.12.19,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-15814 to 15837,24,2022-12-16,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",On Behalf of Third Party,Matriark Foods Inc.,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-15721 to 15813,93,2022-12-16,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.12.16,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-15620 to 15720,101,2022-12-15,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.12.15,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-15587 to 15619,33,2022-12-14,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.12.14,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-15554 to 15586,33,2022-12-13,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.12.13,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-15395 to 15553,159,2022-12-12,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.12.12,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-15348 to 15394,47,2022-12-09,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.12.09,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-15326 to 15347,22,2022-12-08,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.12.08,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-15307 to 15325,19,2022-12-07,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,Watershed Technology Inc,Environmental Benefit,Retirement of environmental credits on behalf of Oakley Capital Limited,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-15131 to 15306,176,2022-12-07,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.12.07,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-15115 to 15130,16,2022-12-06,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.12.06,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-14686 to 15114,429,2022-12-05,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.12.05,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-14449 to 14685,237,2022-12-01,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.12.01,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-14281 to 14448,168,2022-12-01,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.12.01,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-14218 to 14280,63,2022-11-30,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.11.30,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-6814 to 11813,5000,2022-11-29,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,Watershed Technology Inc,Environmental Benefit,"Retirement of environmental credits on behalf of Airbnb, Inc",2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-14166 to 14217,52,2022-11-29,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.11.29,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-13943 to 14165,223,2022-11-28,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.11.28,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-13937 to 13942,6,2022-11-23,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.11.23,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-13875 to 13936,62,2022-11-23,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.11.23,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-13858 to 13874,17,2022-11-22,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.11.22,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-13776 to 13857,82,2022-11-21,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",On Behalf of Third Party,Renewal Mill’s Kroger Simple Truth October 2022 Product Offset,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-13600 to 13775,176,2022-11-21,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.11.21,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-13541 to 13599,59,2022-11-17,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.11.17,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-13515 to 13540,26,2022-11-16,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.11.16,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-13445 to 13514,70,2022-11-15,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.11.15,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-13366 to 13444,79,2022-11-14,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.11.14,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-13318 to 13365,48,2022-11-11,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.11.11,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-13259 to 13317,59,2022-11-10,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.11.10,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-13193 to 13258,66,2022-11-09,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.11.09,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-13184 to 13192,9,2022-11-09,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",On Behalf of Third Party,Ambrose Hotel,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-13152 to 13183,32,2022-11-08,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",On Behalf of Third Party,Ge Effektiv raised funds to prevent 32 tons of CO2e from entering the atmosphere from individuals that want to maximize their social and environmental impact.,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-13128 to 13151,24,2022-11-08,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.11.08,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-13018 to 13127,110,2022-11-07,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.11.07,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-12973 to 13017,45,2022-11-04,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.11.04,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-12916 to 12972,57,2022-11-03,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.11.03,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-12843 to 12915,73,2022-11-02,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.11.02,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-12634 to 12842,209,2022-11-01,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.11.01,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-11976 to 12633,658,2022-10-31,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Offset Personal Carbon Footprint,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-11924 to 11975,52,2022-10-27,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.10.27,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-11892 to 11923,32,2022-10-26,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.10.26,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-11814 to 11891,78,2022-10-25,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,"Tradewater, LLC",Environmental Benefit,Climate Heroes - 22.10.25,2022-08-17 21:49:21,2022,,,,
ACR758,2022,ACR-US-758-2022-1631-1 to 6813,6813,2022-08-26,Tradewater US - ODS - #2,Ozone Depleting Substances,Version 1.2,East Liverpool,OHIO,US,"03: Good Health and Well-Being;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action;14: Life Below Water;15: Life on Land",No,Watershed Technology Inc,Environmental Benefit,"Retirement of environmental credits on behalf of Zuora, Inc",2022-08-17 21:49:21,2022,,,,
ACR764,2021,ACR-US-764-2021-1758-507246 to 507595,350,2023-09-27,Foam Blowing Agent Project 003G,Industrial Process Emissions,Version 3.0,Winchester,VIRGINIA,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",No,"Toyota Tsusho America, Inc.",On Behalf of Third Party,Retire on behalf of KST to offset the carbon emission from their facilities by 350 units (350 metric ton),2023-01-19 20:51:07,2023,,,,
ACR764,2021,ACR-US-764-2021-1758-506896 to 507245,350,2023-09-27,Foam Blowing Agent Project 003G,Industrial Process Emissions,Version 3.0,Winchester,VIRGINIA,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",No,"Toyota Tsusho America, Inc.",Environmental Benefit,Retire to offset the carbon emission from GPLD facilities by 350 units (350 metric ton),2023-01-19 20:51:07,2023,,,,
ACR764,2021,ACR-US-764-2021-1758-202101 to 216500,14400,2023-07-27,Foam Blowing Agent Project 003G,Industrial Process Emissions,Version 3.0,Winchester,VIRGINIA,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",No,839,On Behalf of Third Party,On behalf of Autodesk,2023-01-19 20:51:07,2023,,,,
ACR764,2021,ACR-US-764-2021-1758-1 to 2100,2100,2023-04-03,Foam Blowing Agent Project 003G,Industrial Process Emissions,Version 3.0,Winchester,VIRGINIA,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",No,"1st Climate Solutions DBA Brian R. Anderson, Inc.",On Behalf of Third Party,Retired on Behalf of Berkadia Commercial Mortgage LLC,2023-01-19 20:51:07,2023,,,,
ACR765,2021,ACR-US-765-2021-1710-175164 to 175234,71,2023-10-11,Foam Blowing Agent Project 002G,Industrial Process Emissions,Version 3.0,Rockford,MINNESOTA,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",No,"1st Climate Solutions DBA Brian R. Anderson, Inc.",On Behalf of Third Party,On behalf of Patch's customers and/ or their End Users,2022-12-13 13:09:59,2023,,,,
ACR765,2021,ACR-US-765-2021-1710-38579 to 39374,796,2023-10-02,Foam Blowing Agent Project 002G,Industrial Process Emissions,Version 3.0,Rockford,MINNESOTA,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",No,786,On Behalf of Third Party,Retired on behalf of Carbon Neutral Club,2022-12-13 13:09:59,2023,,,,
ACR765,2021,ACR-US-765-2021-1710-171842 to 171908,67,2023-07-14,Foam Blowing Agent Project 002G,Industrial Process Emissions,Version 3.0,Rockford,MINNESOTA,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",No,"1st Climate Solutions DBA Brian R. Anderson, Inc.",On Behalf of Third Party,On behalf of Patch's customers and/ or their End Users,2022-12-13 13:09:59,2023,,,,
ACR765,2021,ACR-US-765-2021-1710-37783 to 38578,796,2023-06-19,Foam Blowing Agent Project 002G,Industrial Process Emissions,Version 3.0,Rockford,MINNESOTA,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",No,786,On Behalf of Third Party,Retired on behalf of Carbon Neutral Club,2022-12-13 13:09:59,2023,,,,
ACR765,2021,ACR-US-765-2021-1710-171774 to 171841,68,2023-06-16,Foam Blowing Agent Project 002G,Industrial Process Emissions,Version 3.0,Rockford,MINNESOTA,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",No,"1st Climate Solutions DBA Brian R. Anderson, Inc.",On Behalf of Third Party,On behalf of Patch's customers and/ or their End Users,2022-12-13 13:09:59,2023,,,,
ACR765,2021,ACR-US-765-2021-1710-40174 to 41773,1600,2023-05-16,Foam Blowing Agent Project 002G,Industrial Process Emissions,Version 3.0,Rockford,MINNESOTA,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",No,"BGC Environmental Brokerage Services, L.P.",On Behalf of Third Party,Retired on behalf of Colgate University,2022-12-13 13:09:59,2023,,,,
ACR765,2021,ACR-US-765-2021-1710-36987 to 37782,796,2023-03-27,Foam Blowing Agent Project 002G,Industrial Process Emissions,Version 3.0,Rockford,MINNESOTA,US,"03: Good Health and Well-Being;06: Clean Water and Sanitation;09: Industry, Innovation and Infrastructure;12: Responsible Consumption and Production;13: Climate Action",No,786,On Behalf of Third Party,Retired on behalf of Carbon Neutral Club,2022-12-13 13:09:59,2023,,,,
