Project ID,Project Name,Vintage,Offset Credit Serial Numbers,Quantity of Offset Credits,Status Effective,Project Type,Protocol Version,Project Site Location,Project Site State,Project Site Country,Notes,Cancellation Reason,Cancellation Year,Issuance Year,ARB Project,Unnamed: 16,CAR Cancellation Data,Updated 11-1-23,Total Credits Cancelled:,109950929
CAR660,Gualala River Forest,2007,CAR-1-US-660-25-102-CA-2007-615-1 to 1437,1437,2014-05-28,Improved Forest Management,Version 3.2,Southern Mendocino County; near Gualala,CALIFORNIA,US,,ARB,2014,2012,Early Action,CAR657.2011,,,,
CAR661,Willits Woods,2014,CAR-1-US-661-25-496-CA-2014-1725-1 to 137531,137531,2015-11-24,Improved Forest Management,Version 3.2,"Western Mendocino County, near Willits, CA",CALIFORNIA,US,,ARB,2015,2015,Early Action,CAR582.2011,,,,
CAR661,Willits Woods,2014,CAR-1-US-661-25-496-CA-2014-1726-1 to 36420,36420,2015-11-24,Improved Forest Management,Version 3.2,"Western Mendocino County, near Willits, CA",CALIFORNIA,US,,ARB,2015,2015,Early Action,CAR582.2011,,,,
CAR661,Willits Woods,2013,CAR-1-US-661-25-496-CA-2013-1408-1 to 128362,128362,2015-01-14,Improved Forest Management,Version 3.2,"Western Mendocino County, near Willits, CA",CALIFORNIA,US,,ARB,2015,2014,Early Action,CAR672.2011,,,,
CAR661,Willits Woods,2013,CAR-1-US-661-25-496-CA-2013-1409-1 to 33992,33992,2015-01-14,Improved Forest Management,Version 3.2,"Western Mendocino County, near Willits, CA",CALIFORNIA,US,,ARB,2015,2014,Early Action,CAR672.2011,,,,
CAR661,Willits Woods,2012,CAR-1-US-661-25-496-CA-2012-1078-1 to 129451,129451,2013-11-13,Improved Forest Management,Version 3.2,"Western Mendocino County, near Willits, CA",CALIFORNIA,US,,ARB,2013,2013,Early Action,CAR648.2011,,,,
CAR661,Willits Woods,2012,CAR-1-US-661-25-496-CA-2012-1079-1 to 34280,34280,2013-11-13,Improved Forest Management,Version 3.2,"Western Mendocino County, near Willits, CA",CALIFORNIA,US,,ARB,2013,2013,Early Action,CAR648.2011,,,,
CAR661,Willits Woods,2011,CAR-1-US-661-25-496-CA-2011-725-1 to 131654,131654,2013-11-13,Improved Forest Management,Version 3.2,"Western Mendocino County, near Willits, CA",CALIFORNIA,US,,ARB,2013,2012,Early Action,CAR780.2011,,,,
CAR661,Willits Woods,2011,CAR-1-US-661-25-496-CA-2011-726-1 to 34863,34863,2013-11-13,Improved Forest Management,Version 3.2,"Western Mendocino County, near Willits, CA",CALIFORNIA,US,,ARB,2013,2012,Early Action,CAR780.2011,,,,
CAR661,Willits Woods,2010,CAR-1-US-661-25-496-CA-2010-727-1 to 122995,122995,2013-11-13,Improved Forest Management,Version 3.2,"Western Mendocino County, near Willits, CA",CALIFORNIA,US,,ARB,2013,2012,Early Action,CAR780.2011,,,,
CAR661,Willits Woods,2010,CAR-1-US-661-25-496-CA-2010-728-1 to 32570,32570,2013-11-13,Improved Forest Management,Version 3.2,"Western Mendocino County, near Willits, CA",CALIFORNIA,US,,ARB,2013,2012,Early Action,CAR645.2011,,,,
CAR661,Willits Woods,2009,CAR-1-US-661-25-496-CA-2009-729-1 to 114795,114795,2013-11-13,Improved Forest Management,Version 3.2,"Western Mendocino County, near Willits, CA",CALIFORNIA,US,,ARB,2013,2012,Early Action,CAR645.2011,,,,
CAR661,Willits Woods,2009,CAR-1-US-661-25-496-CA-2009-730-1 to 30399,30399,2013-11-13,Improved Forest Management,Version 3.2,"Western Mendocino County, near Willits, CA",CALIFORNIA,US,,ARB,2013,2012,Early Action,CAR102.2011,,,,
CAR661,Willits Woods,2008,CAR-1-US-661-25-496-CA-2008-731-1 to 107032,107032,2013-11-13,Improved Forest Management,Version 3.2,"Western Mendocino County, near Willits, CA",CALIFORNIA,US,,ARB,2013,2012,Early Action,CAR102.2011,,,,
CAR661,Willits Woods,2008,CAR-1-US-661-25-496-CA-2008-732-1 to 28343,28343,2013-11-13,Improved Forest Management,Version 3.2,"Western Mendocino County, near Willits, CA",CALIFORNIA,US,,ARB,2013,2012,Early Action,CAR749.2011,,,,
CAR661,Willits Woods,2007,CAR-1-US-661-25-496-CA-2007-733-1 to 99681,99681,2013-11-13,Improved Forest Management,Version 3.2,"Western Mendocino County, near Willits, CA",CALIFORNIA,US,,ARB,2013,2012,Early Action,CAR749.2011,,,,
CAR661,Willits Woods,2007,CAR-1-US-661-25-496-CA-2007-734-1 to 26397,26397,2013-11-13,Improved Forest Management,Version 3.2,"Western Mendocino County, near Willits, CA",CALIFORNIA,US,,ARB,2013,2012,Early Action,CAR749.2011,,,,
CAR661,Willits Woods,2006,CAR-1-US-661-25-496-CA-2006-735-1 to 92721,92721,2013-11-13,Improved Forest Management,Version 3.2,"Western Mendocino County, near Willits, CA",CALIFORNIA,US,,ARB,2013,2012,Early Action,CAR749.2011,,,,
CAR661,Willits Woods,2006,CAR-1-US-661-25-496-CA-2006-736-1 to 24554,24554,2013-11-13,Improved Forest Management,Version 3.2,"Western Mendocino County, near Willits, CA",CALIFORNIA,US,,ARB,2013,2012,Early Action,CAR629.2011,,,,
CAR661,Willits Woods,2005,CAR-1-US-661-25-496-CA-2005-737-1 to 86131,86131,2013-11-13,Improved Forest Management,Version 3.2,"Western Mendocino County, near Willits, CA",CALIFORNIA,US,,ARB,2013,2012,Early Action,CAR629.2011,,,,
CAR661,Willits Woods,2005,CAR-1-US-661-25-496-CA-2005-738-1 to 22809,22809,2013-11-13,Improved Forest Management,Version 3.2,"Western Mendocino County, near Willits, CA",CALIFORNIA,US,,ARB,2013,2012,Early Action,CAR629.2011,,,,
CAR661,Willits Woods,2004,CAR-1-US-661-25-496-CA-2004-739-1 to 36257,36257,2022-08-22,Improved Forest Management,Version 3.2,"Western Mendocino County, near Willits, CA",CALIFORNIA,US,"Terminating PIA for CAR661 which is an early action project that was _x000D_
transitioned to the ARB compliance program. 8/3/2022",Canceled,2022,2012,Early Action,CAR629.2011,,,,
CAR661,Willits Woods,2004,CAR-1-US-661-25-496-CA-2004-740-1 to 9602,9602,2022-08-22,Improved Forest Management,Version 3.2,"Western Mendocino County, near Willits, CA",CALIFORNIA,US,"Project transferred to ARB Compliance Offset Program. No longer _x000D_
reporting under voluntary offset program.",Canceled,2022,2012,Early Action,CAR504.2011,,,,
CAR672,Finite Carbon - NEFF,2013,CAR-1-US-672-25-464-NH-2013-1674-1 to 3159,3159,2016-02-24,Improved Forest Management,Version 3.2,"North of Concord, NH",NEW HAMPSHIRE,US,,ARB,2016,2015,Early Action,CAR504.2011,,,,
CAR672,Finite Carbon - NEFF,2013,CAR-1-US-672-25-464-NH-2013-1675-1 to 657,657,2016-02-24,Improved Forest Management,Version 3.2,"North of Concord, NH",NEW HAMPSHIRE,US,,ARB,2016,2015,Early Action,CAR660.2011,,,,
CAR672,Finite Carbon - NEFF,2012,CAR-1-US-672-25-464-NH-2012-1676-1 to 3159,3159,2016-02-24,Improved Forest Management,Version 3.2,"North of Concord, NH",NEW HAMPSHIRE,US,,ARB,2016,2015,Early Action,CAR660.2011,,,,
CAR672,Finite Carbon - NEFF,2012,CAR-1-US-672-25-464-NH-2012-1677-1 to 657,657,2016-02-24,Improved Forest Management,Version 3.2,"North of Concord, NH",NEW HAMPSHIRE,US,,ARB,2016,2015,Early Action,CAR660.2011,,,,
CAR672,Finite Carbon - NEFF,2011,CAR-1-US-672-25-464-NH-2011-1678-1 to 3159,3159,2016-02-24,Improved Forest Management,Version 3.2,"North of Concord, NH",NEW HAMPSHIRE,US,,ARB,2016,2015,Early Action,CAR487.2011,,,,
CAR672,Finite Carbon - NEFF,2011,CAR-1-US-672-25-464-NH-2011-1679-1 to 657,657,2016-02-24,Improved Forest Management,Version 3.2,"North of Concord, NH",NEW HAMPSHIRE,US,,ARB,2016,2015,Early Action,CAR489.2011,,,,
CAR672,Finite Carbon - NEFF,2010,CAR-1-US-672-25-464-NH-2010-1680-1 to 3159,3159,2016-02-24,Improved Forest Management,Version 3.2,"North of Concord, NH",NEW HAMPSHIRE,US,,ARB,2016,2015,Early Action,CAR901.2011,,,,
CAR672,Finite Carbon - NEFF,2010,CAR-1-US-672-25-464-NH-2010-1681-1 to 657,657,2016-02-24,Improved Forest Management,Version 3.2,"North of Concord, NH",NEW HAMPSHIRE,US,,ARB,2016,2015,Early Action,CAR901.2011,,,,
CAR672,Finite Carbon - NEFF,2009,CAR-1-US-672-25-464-NH-2009-1682-1 to 3159,3159,2016-02-24,Improved Forest Management,Version 3.2,"North of Concord, NH",NEW HAMPSHIRE,US,,ARB,2016,2015,Early Action,CAR681.2011,,,,
CAR672,Finite Carbon - NEFF,2009,CAR-1-US-672-25-464-NH-2009-1683-1 to 657,657,2016-02-24,Improved Forest Management,Version 3.2,"North of Concord, NH",NEW HAMPSHIRE,US,,ARB,2016,2015,Early Action,CAR681.2011,,,,
CAR672,Finite Carbon - NEFF,2008,CAR-1-US-672-25-464-NH-2008-1684-1 to 3159,3159,2016-02-24,Improved Forest Management,Version 3.2,"North of Concord, NH",NEW HAMPSHIRE,US,,ARB,2016,2015,Early Action,CAR429.2011,,,,
CAR672,Finite Carbon - NEFF,2008,CAR-1-US-672-25-464-NH-2008-1685-1 to 657,657,2016-02-24,Improved Forest Management,Version 3.2,"North of Concord, NH",NEW HAMPSHIRE,US,,ARB,2016,2015,Early Action,CAR836.2011,,,,
CAR672,Finite Carbon - NEFF,2007,CAR-1-US-672-25-464-NH-2007-1686-1 to 38216,38216,2016-02-24,Improved Forest Management,Version 3.2,"North of Concord, NH",NEW HAMPSHIRE,US,,ARB,2016,2015,Early Action,CAR532.2011,,,,
CAR672,Finite Carbon - NEFF,2007,CAR-1-US-672-25-464-NH-2007-1687-1 to 7939,7939,2016-02-24,Improved Forest Management,Version 3.2,"North of Concord, NH",NEW HAMPSHIRE,US,,ARB,2016,2015,Early Action,CAR532.2011,,,,
CAR676,Blue Source - Pocosin Lakes Forest Conservation Project,2012,CAR-1-US-676-26-476-NC-2012-988-1 to 7764,7764,2015-10-28,Avoided Conversion,Version 3.1,Tyrrell County,NORTH CAROLINA,US,,ARB,2015,2012,Early Action,CAR805.2011,,,,
CAR676,Blue Source - Pocosin Lakes Forest Conservation Project,2012,CAR-1-US-676-26-476-NC-2012-989-1 to 5263,5263,2015-10-28,Avoided Conversion,Version 3.1,Tyrrell County,NORTH CAROLINA,US,,Canceled,2015,2012,Early Action,CAR832.2011,,,,
CAR676,Blue Source - Pocosin Lakes Forest Conservation Project,2012,CAR-1-US-676-26-476-NC-2012-988-7765 to 19920,12156,2015-10-28,Avoided Conversion,Version 3.1,Tyrrell County,NORTH CAROLINA,US,,ARB,2015,2012,Early Action,CAR833.2011,,,,
CAR676,Blue Source - Pocosin Lakes Forest Conservation Project,2012,CAR-1-US-676-26-476-NC-2012-1238-1 to 2844,2844,2015-10-28,Avoided Conversion,Version 3.1,Tyrrell County,NORTH CAROLINA,US,,ARB,2015,2012,Early Action,CAR833.2011,,,,
CAR676,Blue Source - Pocosin Lakes Forest Conservation Project,2012,CAR-1-US-676-26-476-NC-2012-1239-1 to 752,752,2015-10-28,Avoided Conversion,Version 3.1,Tyrrell County,NORTH CAROLINA,US,,Canceled,2015,2012,Early Action,CAR833.2011,,,,
CAR676,Blue Source - Pocosin Lakes Forest Conservation Project,2011,CAR-1-US-676-26-476-NC-2011-984-8303 to 23302,15000,2015-10-28,Avoided Conversion,Version 3.1,Tyrrell County,NORTH CAROLINA,US,,ARB,2015,2012,Early Action,CAR833.2011,,,,
CAR676,Blue Source - Pocosin Lakes Forest Conservation Project,2011,CAR-1-US-676-26-476-NC-2011-984-1 to 8302,8302,2015-10-28,Avoided Conversion,Version 3.1,Tyrrell County,NORTH CAROLINA,US,,ARB,2015,2012,Early Action,CAR833.2011,,,,
CAR676,Blue Source - Pocosin Lakes Forest Conservation Project,2011,CAR-1-US-676-26-476-NC-2011-985-1 to 6157,6157,2015-10-28,Avoided Conversion,Version 3.1,Tyrrell County,NORTH CAROLINA,US,,Canceled,2015,2012,Early Action,CAR833.2011,,,,
CAR676,Blue Source - Pocosin Lakes Forest Conservation Project,2010,CAR-1-US-676-26-476-NC-2010-982-1 to 23302,23302,2015-10-28,Avoided Conversion,Version 3.1,Tyrrell County,NORTH CAROLINA,US,,ARB,2015,2012,Early Action,CAR833.2011,,,,
CAR676,Blue Source - Pocosin Lakes Forest Conservation Project,2010,CAR-1-US-676-26-476-NC-2010-983-1 to 6157,6157,2015-10-28,Avoided Conversion,Version 3.1,Tyrrell County,NORTH CAROLINA,US,,Canceled,2015,2012,Early Action,CAR818.2011,,,,
CAR676,Blue Source - Pocosin Lakes Forest Conservation Project,2009,CAR-1-US-676-26-476-NC-2009-980-1 to 23302,23302,2015-10-28,Avoided Conversion,Version 3.1,Tyrrell County,NORTH CAROLINA,US,,ARB,2015,2012,Early Action,CAR818.2011,,,,
CAR676,Blue Source - Pocosin Lakes Forest Conservation Project,2009,CAR-1-US-676-26-476-NC-2009-981-1 to 6157,6157,2015-10-28,Avoided Conversion,Version 3.1,Tyrrell County,NORTH CAROLINA,US,,Canceled,2015,2012,Early Action,CAR818.2011,,,,
CAR676,Blue Source - Pocosin Lakes Forest Conservation Project,2008,CAR-1-US-676-26-476-NC-2008-978-1 to 23302,23302,2015-10-28,Avoided Conversion,Version 3.1,Tyrrell County,NORTH CAROLINA,US,,ARB,2015,2012,Early Action,CAR818.2011,,,,
CAR676,Blue Source - Pocosin Lakes Forest Conservation Project,2008,CAR-1-US-676-26-476-NC-2008-979-1 to 6157,6157,2015-10-28,Avoided Conversion,Version 3.1,Tyrrell County,NORTH CAROLINA,US,,Canceled,2015,2012,Early Action,CAR818.2011,,,,
CAR676,Blue Source - Pocosin Lakes Forest Conservation Project,2007,CAR-1-US-676-26-476-NC-2007-976-1 to 23302,23302,2015-10-28,Avoided Conversion,Version 3.1,Tyrrell County,NORTH CAROLINA,US,,ARB,2015,2012,Early Action,CAR883.2011,,,,
CAR676,Blue Source - Pocosin Lakes Forest Conservation Project,2007,CAR-1-US-676-26-476-NC-2007-977-1 to 6157,6157,2015-10-28,Avoided Conversion,Version 3.1,Tyrrell County,NORTH CAROLINA,US,,Canceled,2015,2012,Early Action,CAR883.2011,,,,
CAR676,Blue Source - Pocosin Lakes Forest Conservation Project,2006,CAR-1-US-676-26-476-NC-2006-974-1 to 23302,23302,2015-10-28,Avoided Conversion,Version 3.1,Tyrrell County,NORTH CAROLINA,US,,ARB,2015,2012,Early Action,CAR883.2011,,,,
CAR676,Blue Source - Pocosin Lakes Forest Conservation Project,2006,CAR-1-US-676-26-476-NC-2006-975-1 to 6157,6157,2015-10-28,Avoided Conversion,Version 3.1,Tyrrell County,NORTH CAROLINA,US,,Canceled,2015,2012,Early Action,CAR883.2011,,,,
CAR676,Blue Source - Pocosin Lakes Forest Conservation Project,2005,CAR-1-US-676-26-476-NC-2005-972-1 to 23302,23302,2015-10-28,Avoided Conversion,Version 3.1,Tyrrell County,NORTH CAROLINA,US,,ARB,2015,2012,Early Action,CAR883.2011,,,,
CAR676,Blue Source - Pocosin Lakes Forest Conservation Project,2005,CAR-1-US-676-26-476-NC-2005-973-1 to 6157,6157,2015-10-28,Avoided Conversion,Version 3.1,Tyrrell County,NORTH CAROLINA,US,,Canceled,2015,2012,Early Action,CAR855.2011,,,,
CAR681,Howland Research Forest,2013,CAR-1-US-681-25-467-ME-2013-1697-1 to 834,834,2016-09-01,Improved Forest Management,Version 3.2,Penobscot County,MAINE,US,,ARB,2016,2015,Early Action,CAR449.2011,,,,
CAR681,Howland Research Forest,2013,CAR-1-US-681-25-467-ME-2013-1698-1 to 199,199,2016-09-01,Improved Forest Management,Version 3.2,Penobscot County,MAINE,US,,ARB,2016,2015,Early Action,CAR449.2011,,,,
CAR681,Howland Research Forest,2012,CAR-1-US-681-25-467-ME-2012-1699-1 to 834,834,2016-09-01,Improved Forest Management,Version 3.2,Penobscot County,MAINE,US,,ARB,2016,2015,Early Action,CAR418.2011,,,,
CAR681,Howland Research Forest,2012,CAR-1-US-681-25-467-ME-2012-1700-1 to 199,199,2016-09-01,Improved Forest Management,Version 3.2,Penobscot County,MAINE,US,,ARB,2016,2015,Early Action,CAR418.2011,,,,
CAR681,Howland Research Forest,2011,CAR-1-US-681-25-467-ME-2011-1701-1 to 834,834,2016-09-01,Improved Forest Management,Version 3.2,Penobscot County,MAINE,US,,ARB,2016,2015,Early Action,CAR418.2011,,,,
CAR681,Howland Research Forest,2011,CAR-1-US-681-25-467-ME-2011-1702-1 to 199,199,2016-09-01,Improved Forest Management,Version 3.2,Penobscot County,MAINE,US,,ARB,2016,2015,Early Action,CAR418.2011,,,,
CAR681,Howland Research Forest,2010,CAR-1-US-681-25-467-ME-2010-1703-1 to 834,834,2016-09-01,Improved Forest Management,Version 3.2,Penobscot County,MAINE,US,,ARB,2016,2015,Early Action,CAR806.2011,,,,
CAR681,Howland Research Forest,2010,CAR-1-US-681-25-467-ME-2010-1704-1 to 199,199,2016-09-01,Improved Forest Management,Version 3.2,Penobscot County,MAINE,US,,ARB,2016,2015,Early Action,CAR402.2011,,,,
CAR681,Howland Research Forest,2009,CAR-1-US-681-25-467-ME-2009-1705-1 to 834,834,2016-09-01,Improved Forest Management,Version 3.2,Penobscot County,MAINE,US,,ARB,2016,2015,Early Action,CAR402.2011,,,,
CAR681,Howland Research Forest,2009,CAR-1-US-681-25-467-ME-2009-1706-1 to 199,199,2016-09-01,Improved Forest Management,Version 3.2,Penobscot County,MAINE,US,,ARB,2016,2015,Early Action,CAR101.2011,,,,
CAR681,Howland Research Forest,2008,CAR-1-US-681-25-467-ME-2008-1707-1 to 34654,34654,2016-09-01,Improved Forest Management,Version 3.2,Penobscot County,MAINE,US,,ARB,2016,2015,Early Action,CAR101.2011,,,,
CAR681,Howland Research Forest,2008,CAR-1-US-681-25-467-ME-2008-1708-1 to 8388,8388,2016-09-01,Improved Forest Management,Version 3.2,Penobscot County,MAINE,US,,ARB,2016,2015,Early Action,CAR101.2011,,,,
CAR681,Howland Research Forest,2008,CAR-1-US-681-25-467-ME-2008-1696-1 to 645,645,2016-09-01,Improved Forest Management,Version 3.2,Penobscot County,MAINE,US,,ARB,2016,2015,Early Action,CAR730.2011,,,,
CAR683,Blue Source - Francis Beidler Improved Forest Management Project,2017,CAR-1-US-683-25-509-SC-2017-4350-1 to 1389,1389,2019-02-04,Improved Forest Management,Version 3.1,"Berkeley, Dorchester and Orangeburg Counties",SOUTH CAROLINA,US,,Canceled,2019,2017,Early Action,CAR730.2011,,,,
CAR683,Blue Source - Francis Beidler Improved Forest Management Project,2017,CAR-1-US-683-25-509-SC-2017-4349-5901 to 11158,5258,2019-02-04,Improved Forest Management,Version 3.1,"Berkeley, Dorchester and Orangeburg Counties",SOUTH CAROLINA,US,,Canceled,2019,2017,Early Action,CAR577.2011,,,,
CAR683,Blue Source - Francis Beidler Improved Forest Management Project,2016,CAR-1-US-683-25-509-SC-2016-2121-1 to 147,147,2019-02-04,Improved Forest Management,Version 3.1,"Berkeley, Dorchester and Orangeburg Counties",SOUTH CAROLINA,US,,Canceled,2019,2016,Early Action,CAR577.2011,,,,
CAR683,Blue Source - Francis Beidler Improved Forest Management Project,2016,CAR-1-US-683-25-509-SC-2016-4351-3387 to 3524,138,2019-02-04,Improved Forest Management,Version 3.1,"Berkeley, Dorchester and Orangeburg Counties",SOUTH CAROLINA,US,,Canceled,2019,2016,Early Action,CAR944.2011,,,,
CAR683,Blue Source - Francis Beidler Improved Forest Management Project,2014,CAR-1-US-683-25-509-SC-2014-1747-9228 to 9643,416,2019-02-04,Improved Forest Management,Version 3.1,"Berkeley, Dorchester and Orangeburg Counties",SOUTH CAROLINA,US,,Canceled,2019,2015,Early Action,CAR686.2011,,,,
CAR683,Blue Source - Francis Beidler Improved Forest Management Project,2009,CAR-1-US-683-25-509-SC-2009-1318-1 to 8190,8190,2014-03-26,Improved Forest Management,Version 3.1,"Berkeley, Dorchester and Orangeburg Counties",SOUTH CAROLINA,US,,ARB,2014,2013,Early Action,CAR686.2011,,,,
CAR683,Blue Source - Francis Beidler Improved Forest Management Project,2009,CAR-1-US-683-25-509-SC-2009-1057-1 to 2164,2164,2014-06-04,Improved Forest Management,Version 3.1,"Berkeley, Dorchester and Orangeburg Counties",SOUTH CAROLINA,US,,ARB,2014,2013,Early Action,CAR696.2011,,,,
CAR683,Blue Source - Francis Beidler Improved Forest Management Project,2008,CAR-1-US-683-25-509-SC-2008-1056-1 to 2164,2164,2014-06-04,Improved Forest Management,Version 3.1,"Berkeley, Dorchester and Orangeburg Counties",SOUTH CAROLINA,US,,ARB,2014,2013,Early Action,CAR696.2011,,,,
CAR683,Blue Source - Francis Beidler Improved Forest Management Project,2008,CAR-1-US-683-25-509-SC-2008-1315-1 to 8190,8190,2014-03-26,Improved Forest Management,Version 3.1,"Berkeley, Dorchester and Orangeburg Counties",SOUTH CAROLINA,US,,ARB,2014,2013,Early Action,CAR696.2011,,,,
CAR683,Blue Source - Francis Beidler Improved Forest Management Project,2007,CAR-1-US-683-25-509-SC-2007-1314-1 to 334528,334528,2014-03-26,Improved Forest Management,Version 3.1,"Berkeley, Dorchester and Orangeburg Counties",SOUTH CAROLINA,US,,ARB,2014,2013,Early Action,CAR696.2011,,,,
CAR683,Blue Source - Francis Beidler Improved Forest Management Project,2007,CAR-1-US-683-25-509-SC-2007-1064-1 to 100000,100000,2014-03-26,Improved Forest Management,Version 3.1,"Berkeley, Dorchester and Orangeburg Counties",SOUTH CAROLINA,US,,ARB,2014,2013,Early Action,CAR697.2011,,,,
CAR683,Blue Source - Francis Beidler Improved Forest Management Project,2007,CAR-1-US-683-25-509-SC-2007-1065-1 to 114813,114813,2014-06-04,Improved Forest Management,Version 3.1,"Berkeley, Dorchester and Orangeburg Counties",SOUTH CAROLINA,US,,ARB,2014,2013,Early Action,CAR697.2011,,,,
CAR686,Virginia Conservation Forestry Program - Clifton Farm,2011,CAR-1-US-686-25-507-VA-2011-1158-1 to 5239,5239,2014-09-24,Improved Forest Management,Version 3.2,Russell & Tazewell Counties; near Rosedale,VIRGINIA,US,,ARB,2014,2013,Early Action,CAR697.2011,,,,
CAR686,Virginia Conservation Forestry Program - Clifton Farm,2011,CAR-1-US-686-25-507-VA-2011-1159-1 to 1328,1328,2014-09-24,Improved Forest Management,Version 3.2,Russell & Tazewell Counties; near Rosedale,VIRGINIA,US,,ARB,2014,2013,Early Action,CAR697.2011,,,,
CAR686,Virginia Conservation Forestry Program - Clifton Farm,2010,CAR-1-US-686-25-507-VA-2010-1156-1 to 15953,15953,2014-09-24,Improved Forest Management,Version 3.2,Russell & Tazewell Counties; near Rosedale,VIRGINIA,US,,ARB,2014,2013,Early Action,CAR450.2011,,,,
CAR686,Virginia Conservation Forestry Program - Clifton Farm,2010,CAR-1-US-686-25-507-VA-2010-1157-1 to 4044,4044,2014-09-24,Improved Forest Management,Version 3.2,Russell & Tazewell Counties; near Rosedale,VIRGINIA,US,,ARB,2014,2013,Early Action,CAR885.2011,,,,
CAR686,Virginia Conservation Forestry Program - Clifton Farm,2009,CAR-1-US-686-25-507-VA-2009-1154-1 to 8693,8693,2014-09-24,Improved Forest Management,Version 3.2,Russell & Tazewell Counties; near Rosedale,VIRGINIA,US,,ARB,2014,2013,Early Action,CAR661.2011,,,,
CAR686,Virginia Conservation Forestry Program - Clifton Farm,2009,CAR-1-US-686-25-507-VA-2009-1155-1 to 2204,2204,2014-09-24,Improved Forest Management,Version 3.2,Russell & Tazewell Counties; near Rosedale,VIRGINIA,US,,ARB,2014,2013,Early Action,CAR661.2011,,,,
CAR686,Virginia Conservation Forestry Program - Clifton Farm,2008,CAR-1-US-686-25-507-VA-2008-1152-1 to 10155,10155,2014-09-24,Improved Forest Management,Version 3.2,Russell & Tazewell Counties; near Rosedale,VIRGINIA,US,,ARB,2014,2013,Early Action,CAR463.2011,,,,
CAR686,Virginia Conservation Forestry Program - Clifton Farm,2008,CAR-1-US-686-25-507-VA-2008-1153-1 to 2574,2574,2014-09-24,Improved Forest Management,Version 3.2,Russell & Tazewell Counties; near Rosedale,VIRGINIA,US,,ARB,2014,2013,Early Action,CAR488.2011,,,,
CAR686,Virginia Conservation Forestry Program - Clifton Farm,2006,CAR-1-US-686-25-507-VA-2006-1150-1 to 3639,3639,2014-09-24,Improved Forest Management,Version 3.2,Russell & Tazewell Counties; near Rosedale,VIRGINIA,US,,ARB,2014,2013,Early Action,CAR488.2011,,,,
CAR686,Virginia Conservation Forestry Program - Clifton Farm,2006,CAR-1-US-686-25-507-VA-2006-1151-1 to 923,923,2014-09-24,Improved Forest Management,Version 3.2,Russell & Tazewell Counties; near Rosedale,VIRGINIA,US,,ARB,2014,2013,Early Action,CAR795.2011,,,,
CAR686,Virginia Conservation Forestry Program - Clifton Farm,2005,CAR-1-US-686-25-507-VA-2005-1148-1 to 6687,6687,2014-09-24,Improved Forest Management,Version 3.2,Russell & Tazewell Counties; near Rosedale,VIRGINIA,US,,ARB,2014,2013,Early Action,CAR795.2011,,,,
CAR686,Virginia Conservation Forestry Program - Clifton Farm,2005,CAR-1-US-686-25-507-VA-2005-1149-1 to 1696,1696,2014-09-24,Improved Forest Management,Version 3.2,Russell & Tazewell Counties; near Rosedale,VIRGINIA,US,,ARB,2014,2013,Early Action,CAR795.2011,,,,
CAR688,Noles North Avoided Conversion Forest Project,2010,CAR-1-US-688-26-493-NC-2010-767-2414 to 4826,2413,2015-10-28,Avoided Conversion,Version 3.1,Washington and Hyde Counties,NORTH CAROLINA,US,,ARB,2015,2012,Early Action,CAR795.2011,,,,
CAR688,Noles North Avoided Conversion Forest Project,2010,CAR-1-US-688-26-493-NC-2010-767-1 to 2413,2413,2015-10-28,Avoided Conversion,Version 3.1,Washington and Hyde Counties,NORTH CAROLINA,US,,ARB,2015,2012,Early Action,CAR795.2011,,,,
CAR688,Noles North Avoided Conversion Forest Project,2010,CAR-1-US-688-26-493-NC-2010-768-1 to 1276,1276,2015-10-28,Avoided Conversion,Version 3.1,Washington and Hyde Counties,NORTH CAROLINA,US,,Canceled,2015,2012,Early Action,CAR777.2011,,,,
CAR688,Noles North Avoided Conversion Forest Project,2009,CAR-1-US-688-26-493-NC-2009-769-2413 to 4824,2412,2015-10-28,Avoided Conversion,Version 3.1,Washington and Hyde Counties,NORTH CAROLINA,US,,ARB,2015,2012,Early Action,CAR777.2011,,,,
CAR688,Noles North Avoided Conversion Forest Project,2009,CAR-1-US-688-26-493-NC-2009-769-1 to 2412,2412,2015-10-28,Avoided Conversion,Version 3.1,Washington and Hyde Counties,NORTH CAROLINA,US,,ARB,2015,2012,Early Action,CAR777.2011,,,,
CAR688,Noles North Avoided Conversion Forest Project,2009,CAR-1-US-688-26-493-NC-2009-770-1 to 1275,1275,2015-10-28,Avoided Conversion,Version 3.1,Washington and Hyde Counties,NORTH CAROLINA,US,,Canceled,2015,2012,Early Action,CAR655.2010,,,,
CAR688,Noles North Avoided Conversion Forest Project,2008,CAR-1-US-688-26-493-NC-2008-771-2091 to 4824,2734,2015-10-28,Avoided Conversion,Version 3.1,Washington and Hyde Counties,NORTH CAROLINA,US,,ARB,2015,2012,Early Action,CAR655.2010,,,,
CAR688,Noles North Avoided Conversion Forest Project,2008,CAR-1-US-688-26-493-NC-2008-771-1 to 2090,2090,2015-10-28,Avoided Conversion,Version 3.1,Washington and Hyde Counties,NORTH CAROLINA,US,,ARB,2015,2012,Early Action,CAR497.2010,,,,
CAR688,Noles North Avoided Conversion Forest Project,2008,CAR-1-US-688-26-493-NC-2008-772-1 to 1275,1275,2015-10-28,Avoided Conversion,Version 3.1,Washington and Hyde Counties,NORTH CAROLINA,US,,Canceled,2015,2012,Early Action,CAR497.2010,,,,
